Order Date,Ship Mode,Customer Name,Segment,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2015/3/31,Same Day,Tom Boeckenhauer,Consumer,Los Angeles,California,Technology,Phones,AT&T CL83451 4-Handset Telephone,164.792,1,0.2,18.5391
2014/1/31,Second Class,Jason Klamczynski,Corporate,Atlantic City,New Jersey,Office Supplies,Fasteners,Staple envelope,23.36,2,0,11.68
2015/6/9,Standard Class,Ben Wallace,Consumer,Skokie,Illinois,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,4,0.8,-18.8728
2012/11/2,Standard Class,Shahid Hopkins,Consumer,San Francisco,California,Technology,Phones,AT&T CL82213,46.384,2,0.2,5.2182
2012/11/2,Standard Class,Shahid Hopkins,Consumer,San Francisco,California,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,2,0,105.2468
2015/7/15,Standard Class,John Lee,Consumer,Columbus,Ohio,Office Supplies,Paper,Xerox 1950,9.248,2,0.2,3.3524
2015/7/15,Standard Class,John Lee,Consumer,Columbus,Ohio,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1889.946,9,0.4,-377.9892
2015/7/15,Standard Class,John Lee,Consumer,Columbus,Ohio,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",62.04,5,0.2,4.653
2015/7/15,Standard Class,John Lee,Consumer,Columbus,Ohio,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,5,0.2,148.845
2015/7/15,Standard Class,John Lee,Consumer,Columbus,Ohio,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",239.456,7,0.2,17.9592
2015/7/15,Standard Class,John Lee,Consumer,Columbus,Ohio,Office Supplies,Art,Crayola Colored Pencils,13.12,5,0.2,2.132
2015/12/10,Second Class,John Lee,Consumer,Richmond,Kentucky,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",29.36,2,0,13.5056
2015/12/10,Second Class,John Lee,Consumer,Richmond,Kentucky,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,214.9,5,0,62.321
2015/12/10,Second Class,John Lee,Consumer,Richmond,Kentucky,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0,7.4824
2015/12/10,Second Class,John Lee,Consumer,Richmond,Kentucky,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,146.45,5,0,48.3285
2015/12/10,Second Class,John Lee,Consumer,Richmond,Kentucky,Office Supplies,Storage,Eldon Gobal File Keepers,15.14,1,0,0.6056
2015/12/10,Second Class,John Lee,Consumer,Richmond,Kentucky,Office Supplies,Labels,Avery 492,5.76,2,0,2.6496
2015/12/10,Second Class,John Lee,Consumer,Richmond,Kentucky,Technology,Copiers,Canon Imageclass D680 Copier / Fax,1399.98,2,0,629.991
2014/9/6,Standard Class,Maribeth Dona,Consumer,Lancaster,Ohio,Office Supplies,Binders,Recycled Easel Ring Binders,8.952,2,0.7,-7.46
2014/9/6,Standard Class,Maribeth Dona,Consumer,Lancaster,Ohio,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,6,0.7,-6.4944
2014/9/6,Standard Class,Maribeth Dona,Consumer,Lancaster,Ohio,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,2,0.3,-1.2178
2015/9/27,Same Day,Ruben Ausman,Corporate,San Francisco,California,Office Supplies,Binders,Staple envelope,71.88,6,0,33.0648
2015/9/27,Same Day,Ruben Ausman,Corporate,San Francisco,California,Furniture,Furnishings,Stackable Trays,9.24,3,0,2.9568
2015/9/27,Same Day,Ruben Ausman,Corporate,San Francisco,California,Office Supplies,Paper,Xerox 1895,35.88,6,0,16.146
2015/9/27,Same Day,Ruben Ausman,Corporate,San Francisco,California,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.538
2015/9/27,Same Day,Ruben Ausman,Corporate,San Francisco,California,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,3,0.2,314.2719
2015/2/26,Standard Class,Scot Wooten,Consumer,Greenville,North Carolina,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784,2,0.2,-22.1382
2015/2/26,Standard Class,Scot Wooten,Consumer,Greenville,North Carolina,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798
2015/4/1,Standard Class,Henry Goldwyn,Corporate,Los Angeles,California,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0,8.019
2015/12/4,Standard Class,Mark Van Huff,Consumer,Houston,Texas,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,2,0.6,-14.2716
2014/2/19,Second Class,Greg Tran,Consumer,Seattle,Washington,Office Supplies,Paper,Xerox 1880,70.88,2,0,33.3136
2012/10/10,Standard Class,Craig Molinari,Corporate,Huntsville,Texas,Technology,Phones,Motorola Droid Maxx,719.952,6,0.2,71.9952
2012/10/10,Standard Class,Craig Molinari,Corporate,Huntsville,Texas,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,755.944,7,0.2,66.1451
2012/10/10,Standard Class,Craig Molinari,Corporate,Huntsville,Texas,Office Supplies,Binders,GBC Personal VeloBind Strips,11.98,5,0.8,-19.168
2012/10/10,Standard Class,Craig Molinari,Corporate,Huntsville,Texas,Office Supplies,Binders,Avery Non-Stick Binders,0.898,1,0.8,-1.5715
2014/9/6,First Class,Elizabeth Moffitt,Corporate,Houston,Texas,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",21.204,3,0.6,-11.6622
2012/11/20,Standard Class,Katharine Harms,Corporate,New York City,New York,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",34.74,3,0,17.37
2012/11/20,Standard Class,Katharine Harms,Corporate,New York City,New York,Technology,Phones,Toshiba IPT2010-SD IP Telephone,833.94,6,0,216.8244
2012/11/20,Standard Class,Katharine Harms,Corporate,New York City,New York,Office Supplies,Binders,3M Organizer Strips,12.96,3,0.2,4.536
2012/11/20,Standard Class,Katharine Harms,Corporate,New York City,New York,Office Supplies,Paper,Xerox 2000,25.92,4,0,12.4416
2012/5/10,Second Class,Art Foster,Consumer,Philadelphia,Pennsylvania,Furniture,Bookcases,Bestar Classic Bookcase,349.965,7,0.5,-216.9783
2012/5/10,Second Class,Art Foster,Consumer,Philadelphia,Pennsylvania,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,22.32,5,0.2,5.301
2015/11/28,Standard Class,Justin Ritter,Corporate,Columbus,Indiana,Office Supplies,Paper,Xerox 1909,158.28,6,0,72.8088
2015/11/28,Standard Class,Justin Ritter,Corporate,Columbus,Indiana,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,497.94,3,0,224.073
2012/11/1,Standard Class,Daniel Lacy,Consumer,Long Beach,New York,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,533.94,3,0,154.8426
2012/11/1,Standard Class,Daniel Lacy,Consumer,Long Beach,New York,Office Supplies,Paper,Xerox 1934,167.94,3,0,82.2906
2012/11/1,Standard Class,Daniel Lacy,Consumer,Long Beach,New York,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",31.68,6,0,9.8208
2014/12/31,First Class,Brian Dahlen,Consumer,Lancaster,Pennsylvania,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",170.786,1,0.3,0
2014/9/4,Standard Class,Rob Beeghly,Consumer,Chicago,Illinois,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",198.744,4,0.3,0
2014/1/30,Second Class,Tim Brockman,Consumer,Seattle,Washington,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,0.2,-59.8356
2014/1/30,Second Class,Tim Brockman,Consumer,Seattle,Washington,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58,1,0,7.7728
2015/4/22,First Class,Katherine Nockton,Corporate,Houston,Texas,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,47.976,3,0.2,8.3958
2015/4/22,First Class,Katherine Nockton,Corporate,Houston,Texas,Office Supplies,Paper,Xerox 230,20.736,4,0.2,7.2576
2012/12/5,Standard Class,Rob Lucas,Consumer,Los Angeles,California,Office Supplies,Art,Prang Colored Pencils,26.46,9,0,11.907
2012/12/5,Standard Class,Rob Lucas,Consumer,Los Angeles,California,Office Supplies,Paper,Xerox 1933,49.12,4,0,23.0864
2012/12/5,Standard Class,Rob Lucas,Consumer,Los Angeles,California,Office Supplies,Fasteners,Advantus Plastic Paper Clips,15,3,0,7.2
2012/10/21,Standard Class,Frank Hawley,Corporate,Newport News,Virginia,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",194.7,5,0,9.735
2012/10/21,Standard Class,Frank Hawley,Corporate,Newport News,Virginia,Furniture,Tables,Hon 2111 Invitation Series Straight Table,591.32,4,0,112.3508
2012/10/21,Standard Class,Frank Hawley,Corporate,Newport News,Virginia,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,2.84,1,0,0.8804
2013/12/8,Standard Class,Yana Sorensen,Corporate,Los Angeles,California,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",221.96,2,0,4.4392
2013/12/8,Standard Class,Yana Sorensen,Corporate,Los Angeles,California,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,236,4,0,40.12
2012/11/2,Second Class,Steven Ward,Corporate,Seattle,Washington,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2,0,15.0984
2012/11/2,Second Class,Steven Ward,Corporate,Seattle,Washington,Technology,Phones,Samsung Rugby III,52.792,1,0.2,4.6193
2013/11/23,Second Class,Annie Thurman,Consumer,Morristown,New Jersey,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12,8,0,735.0336
2013/11/23,Second Class,Annie Thurman,Consumer,Morristown,New Jersey,Office Supplies,Art,Newell 315,17.94,3,0,4.485
2013/8/13,First Class,Ed Jacobs,Consumer,Philadelphia,Pennsylvania,Office Supplies,Storage,Fellowes High-Stak Drawer Files,422.856,3,0.2,15.8571
2013/4/16,Standard Class,Denise Monton,Corporate,New York City,New York,Furniture,Chairs,Novimex Turbo Task Chair,127.764,2,0.1,2.8392
2012/3/21,Standard Class,Kristen Hastings,Corporate,Springfield,Virginia,Technology,Phones,Samsung Galaxy S4 Active,3499.93,7,0,909.9818
2012/3/21,Standard Class,Kristen Hastings,Corporate,Springfield,Virginia,Office Supplies,Labels,Avery 492,14.4,5,0,6.624
2012/3/21,Standard Class,Kristen Hastings,Corporate,Springfield,Virginia,Office Supplies,Paper,Xerox 1919,122.97,3,0,60.2553
2012/3/21,Standard Class,Kristen Hastings,Corporate,Springfield,Virginia,Office Supplies,Art,American Pencil,9.32,4,0,2.7028
2012/3/21,Standard Class,Kristen Hastings,Corporate,Springfield,Virginia,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,0,59.0112
2015/11/17,Standard Class,Mick Brown,Consumer,Roseville,California,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,3,0,5.193
2013/9/25,Standard Class,Dana Kaydos,Consumer,Rockford,Illinois,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,128.744,7,0.2,12.8744
2014/9/6,Standard Class,Dean Braden,Consumer,Philadelphia,Pennsylvania,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.248,9,0.2,11.6496
2014/9/6,Standard Class,Dean Braden,Consumer,Philadelphia,Pennsylvania,Furniture,Chairs,"Global Task Chair, Black",71.246,2,0.3,-19.3382
2014/9/6,Standard Class,Dean Braden,Consumer,Philadelphia,Pennsylvania,Office Supplies,Art,Newell 329,7.872,3,0.2,0.5904
2014/9/6,Standard Class,Dean Braden,Consumer,Philadelphia,Pennsylvania,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,3,0.3,-63.3765
2015/4/21,Standard Class,Christina VanderZanden,Consumer,Detroit,Michigan,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,146.86,7,0,70.4928
2015/4/21,Standard Class,Christina VanderZanden,Consumer,Detroit,Michigan,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,36.56,4,0,18.28
2013/6/15,Standard Class,Grace Kelly,Corporate,Los Angeles,California,Technology,Phones,Jabra SPEAK 410,225.576,3,0.2,22.5576
2014/5/28,Standard Class,Brian Stugart,Consumer,Chicago,Illinois,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.176,3,0.6,-33.3582
2014/5/28,Standard Class,Brian Stugart,Consumer,Chicago,Illinois,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,5.584,2,0.6,-1.6752
2014/5/28,Standard Class,Brian Stugart,Consumer,Chicago,Illinois,Office Supplies,Storage,Standard Rollaway File with Lock,1297.368,9,0.2,97.3026
2015/12/25,First Class,Neola Schneider,Consumer,Dallas,Texas,Office Supplies,Storage,Economy Rollaway Files,264.32,2,0.2,19.824
2015/5/4,Standard Class,Mike Kennedy,Consumer,San Francisco,California,Office Supplies,Paper,Xerox 2,25.92,4,0,12.4416
2015/5/4,Standard Class,Mike Kennedy,Consumer,San Francisco,California,Office Supplies,Art,Newell 350,22.96,7,0,6.6584
2012/2/23,First Class,Sue Ann Reed,Consumer,Moreno Valley,California,Office Supplies,Paper,Xerox 220,19.44,3,0,9.3312
2013/8/24,Second Class,Shahid Collister,Consumer,New York City,New York,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0,4.6221
2012/11/30,Standard Class,Randy Ferguson,Corporate,Orlando,Florida,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",6.642,9,0.7,-4.428
2014/12/11,Standard Class,Chris McAfee,Consumer,Watertown,New York,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0,8.7138
2014/12/11,Standard Class,Chris McAfee,Consumer,Watertown,New York,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,679.96,5,0.2,220.987
2015/10/28,First Class,Jim Mitchum,Corporate,Los Angeles,California,Furniture,Tables,Chromcraft Rectangular Conference Tables,189.576,1,0.2,9.4788
2015/10/28,First Class,Jim Mitchum,Corporate,Los Angeles,California,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,71.96,5,0.2,7.196
2012/11/25,Standard Class,Richard Bierner,Consumer,Los Angeles,California,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,539.92,5,0.2,47.243
2012/11/25,Standard Class,Richard Bierner,Consumer,Los Angeles,California,Furniture,Chairs,Hon GuestStacker Chair,725.344,4,0.2,54.4008
2012/11/25,Standard Class,Richard Bierner,Consumer,Kaunas,Kaunas,Technology,Phones,Staples in misc. colors,7.44,3,0,2.604
2013/5/23,Second Class,Nathan Mautz,Home Office,Detroit,Michigan,Office Supplies,Appliances,Harmony Air Purifier,850.5,5,0.1,245.7
2013/5/23,Second Class,Nathan Mautz,Home Office,Detroit,Michigan,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,75.33,9,0,19.5858
2013/11/21,Second Class,Eudokia Martin,Corporate,Phoenix,Arizona,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,325.632,6,0.2,28.4928
2013/11/21,Second Class,Eudokia Martin,Corporate,Phoenix,Arizona,Technology,Accessories,Belkin Standard 104 key USB Keyboard,23.344,2,0.2,-1.459
2013/11/21,Second Class,Eudokia Martin,Corporate,Phoenix,Arizona,Office Supplies,Labels,Avery 506,16.52,5,0.2,5.369
2012/3/30,First Class,Mark Packer,Home Office,Brownsville,Texas,Office Supplies,Envelopes,Airmail Envelopes,335.72,5,0.2,113.3055
2012/3/30,First Class,Mark Packer,Home Office,Brownsville,Texas,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.944,7,0.2,88.1804
2012/3/30,First Class,Mark Packer,Home Office,Brownsville,Texas,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.302,7,0.3,-9.093
2015/12/30,Second Class,Katherine Hughes,Consumer,Louisville,Kentucky,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1207.84,8,0,314.0384
2015/12/30,Second Class,Katherine Hughes,Consumer,Louisville,Kentucky,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53,1,0,5.8891
2015/12/30,Second Class,Katherine Hughes,Consumer,Louisville,Kentucky,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,0,10.0282
2015/12/30,Second Class,Katherine Hughes,Consumer,Louisville,Kentucky,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",300.98,1,0,87.2842
2015/12/30,Second Class,Katherine Hughes,Consumer,Louisville,Kentucky,Furniture,Chairs,Harbour Creations Steel Folding Chair,258.75,3,0,77.625
2013/4/5,Standard Class,Carol Adams,Corporate,Los Angeles,California,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,3,0.2,89.2224
2012/9/9,Standard Class,Daniel Lacy,Consumer,Greenville,North Carolina,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1299.99,2,0.5,-571.9956
2014/3/16,First Class,Fred Chung,Corporate,San Francisco,California,Office Supplies,Binders,Avery Round Ring Poly Binders,4.544,2,0.2,1.6472
2014/3/16,First Class,Fred Chung,Corporate,San Francisco,California,Furniture,Chairs,Global Comet Stacking Arm Chair,1352.032,4,0.2,84.502
2013/12/27,Standard Class,David Bremer,Corporate,Marion,Ohio,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99,9,0.4,-464.697
2013/12/27,Standard Class,David Bremer,Corporate,Marion,Ohio,Furniture,Tables,Staple envelope,19.872,3,0.2,6.7068
2015/8/8,First Class,Chloris Kastensmidt,Consumer,Dallas,Texas,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,119.448,3,0.2,-13.4379
2015/8/8,First Class,Chloris Kastensmidt,Consumer,Dallas,Texas,Office Supplies,Storage,Safco Industrial Shelving,118.16,2,0.2,-25.109
2012/4/15,Same Day,Paul Stevenson,Home Office,Los Angeles,California,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,0,31.0184
2012/4/15,Same Day,Paul Stevenson,Home Office,Los Angeles,California,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0,76.9816
2015/7/31,First Class,Tony Chapman,Home Office,Lakewood,Ohio,Office Supplies,Binders,GBC ProClick Punch Binding System,76.776,4,0.7,-53.7432
2012/1/8,Standard Class,Vivek Sundaresam,Consumer,Huntsville,Texas,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.728,3,0.6,-53.7096
2012/1/8,Standard Class,Vivek Sundaresam,Consumer,Huntsville,Texas,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.43,7,0.8,-18.2525
2015/9/30,First Class,Sonia Cooley,Consumer,Los Angeles,California,Office Supplies,Art,Newell 334,99.2,5,0,25.792
2015/9/14,Standard Class,Speros Goranitis,Consumer,Asheville,North Carolina,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,5,0.2,2.786
2015/5/7,Second Class,Trudy Schmidt,Consumer,Rancho Cucamonga,California,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,0,41.2938
2012/10/8,Same Day,Jack Garza,Consumer,Charlotte,North Carolina,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23.472,3,0.2,4.9878
2013/4/28,First Class,Shirley Daniels,Home Office,Midland,Michigan,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.732,1,0.1,41.496
2013/4/28,First Class,Shirley Daniels,Home Office,Midland,Michigan,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97,3,0,1906.485
2013/2/14,Standard Class,Ted Trevino,Consumer,Rochester,New York,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.424,9,0.2,9.5787
2013/2/14,Standard Class,Ted Trevino,Consumer,Rochester,New York,Technology,Phones,Samsung Galaxy S4,625.99,1,0,187.797
2014/11/26,Standard Class,Brenda Bowman,Corporate,Jackson,Michigan,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,9,0,329.4081
2014/11/26,Standard Class,Brenda Bowman,Corporate,Jackson,Michigan,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3,1,0,8.304
2014/11/26,Standard Class,Brenda Bowman,Corporate,Jackson,Michigan,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160,8,0,62.4
2015/7/16,First Class,Ricardo Sperren,Corporate,Suffolk,Virginia,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94,3,0,50.3832
2015/7/16,First Class,Ricardo Sperren,Corporate,Suffolk,Virginia,Furniture,Tables,Hon 5100 Series Wood Tables,872.94,3,0,157.1292
2015/7/16,First Class,Ricardo Sperren,Corporate,Suffolk,Virginia,Office Supplies,Paper,Xerox 1999,12.96,2,0,6.2208
2012/12/29,Standard Class,Arianne Irving,Consumer,Brentwood,California,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8,6,0,44.4
2012/12/29,Standard Class,Arianne Irving,Consumer,Brentwood,California,Technology,Phones,HTC One,319.968,4,0.2,35.9964
2014/3/23,Same Day,Marc Crier,Consumer,Seattle,Washington,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888,7,0.2,14.6902
2015/7/3,First Class,Adrian Hane,Home Office,Houston,Texas,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96,5,0.2,59.4355
2015/7/3,First Class,Adrian Hane,Home Office,Houston,Texas,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.232,4,0.8,-8.1096
2014/8/27,Standard Class,Andrew Allen,Consumer,Detroit,Michigan,Office Supplies,Paper,Xerox 1950,11.56,2,0,5.6644
2014/8/27,Standard Class,Andrew Allen,Consumer,Detroit,Michigan,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,3,0,58.7916
2014/8/27,Standard Class,Andrew Allen,Consumer,Detroit,Michigan,Furniture,Tables,Hon 4060 Series Tables,447.84,4,0,98.5248
2014/8/27,Standard Class,Andrew Allen,Consumer,Detroit,Michigan,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0,163.1898
2014/8/27,Standard Class,Andrew Allen,Consumer,Detroit,Michigan,Office Supplies,Art,Newell 335,8.64,3,0,2.5056
2012/10/25,Standard Class,Evan Henry,Consumer,Philadelphia,Pennsylvania,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,3,0.2,0.5097
2012/10/25,Standard Class,Evan Henry,Consumer,Philadelphia,Pennsylvania,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.698,3,0.7,-9.5886
2013/4/2,Standard Class,John Lucas,Consumer,Mesa,Arizona,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8,5,0.2,32.925
2015/10/29,Second Class,Janet Martin,Consumer,Fayetteville,North Carolina,Furniture,Furnishings,"Computer Room Manger, 14""",77.952,3,0.2,15.5904
2015/10/29,Second Class,Janet Martin,Consumer,Fayetteville,North Carolina,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368
2015/10/29,Second Class,Janet Martin,Consumer,Fayetteville,North Carolina,Office Supplies,Paper,Xerox 1936,47.952,3,0.2,16.1838
2012/12/5,First Class,Joni Blumstein,Consumer,Los Angeles,California,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,6,0,72.5754
2015/11/4,Standard Class,Peter Bühler,Consumer,Philadelphia,Pennsylvania,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,3,0.2,0.5097
2015/9/10,Standard Class,Matt Connell,Corporate,Los Angeles,California,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,4,0,51.1872
2013/1/5,Standard Class,Brooke Gillingham,Corporate,New York City,New York,Office Supplies,Art,Newell 34,59.52,3,0,15.4752
2013/1/5,Standard Class,Brooke Gillingham,Corporate,New York City,New York,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,0,8.2156
2013/1/5,Standard Class,Brooke Gillingham,Corporate,New York City,New York,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.168,2,0.2,4.6088
2015/4/17,Standard Class,Jesus Ocampo,Home Office,San Francisco,California,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74,3,0,12.222
2013/9/10,Standard Class,Alex Russell,Corporate,Austin,Texas,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.886,1,0.3,-2.5698
2014/9/26,Standard Class,Tony Sayre,Consumer,Cleveland,Ohio,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.256,1,0.2,17.891
2014/9/26,Standard Class,Tony Sayre,Consumer,Cleveland,Ohio,Office Supplies,Storage,Eldon Gobal File Keepers,24.224,2,0.2,-4.8448
2014/9/26,Standard Class,Tony Sayre,Consumer,Cleveland,Ohio,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536,3,0.2,-82.884
2013/3/16,Second Class,Jim Kriz,Home Office,New York City,New York,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52,3,0,6.3072
2014/11/27,Standard Class,George Ashbrook,Consumer,El Paso,Texas,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.856,4,0.2,4.2408
2014/9/27,Standard Class,Tanja Norvell,Home Office,Tallahassee,Florida,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,3,0.2,-75.5958
2015/6/14,Standard Class,Tamara Willingham,Home Office,Seattle,Washington,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136,4,0.2,-25.4744
2015/9/19,First Class,Pete Armstrong,Home Office,Dallas,Texas,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848,4,0.2,35.89
2015/6/3,Standard Class,John Dryer,Consumer,Houston,Texas,Office Supplies,Paper,Xerox 1977,10.688,2,0.2,3.7408
2014/5/16,Second Class,Michael Nguyen,Consumer,Springfield,Ohio,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,4,0.2,5.5216
2015/9/16,Standard Class,Gene McClure,Consumer,Seattle,Washington,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,3,0,5.2164
2014/8/23,Standard Class,Deirdre Greer,Corporate,Seattle,Washington,Office Supplies,Paper,Xerox 202,19.44,3,0,9.3312
2012/5/30,Standard Class,James Galang,Consumer,New York City,New York,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.368,4,0.2,26.388
